Country Name,Date,Closure of Schools,Closure of workplaces,Cancellation of Public Events,Restrictions on Gathering,Closure of Public Transport,Quarantine Requirements,Restrictions on Internal Movement ,Restrictions on International Travel
Australia,20210326,0,0,0,0,0,0,0,1
Australia,20210327,0,0,0,0,0,0,0,1
Australia,20210328,0,0,0,0,0,0,0,1
Australia,20210329,0,0,0,0,0,0,0,1
Australia,20210331,0,0,0,0,0,0,0,1
Australia,20210401,0,0,0,0,0,0,0,1
Australia,20210409,0,0,0,0,0,0,0,1
Australia,20210410,0,0,0,0,0,0,0,1
Australia,20210413,0,0,0,0,0,0,0,1
Australia,20210414,0,0,0,0,0,0,0,1
Australia,20210415,0,0,0,0,0,0,0,1
Australia,20210418,0,0,0,0,0,0,0,1
Australia,20210419,0,0,0,0,0,0,0,1
Australia,20210421,0,0,0,0,0,0,0,1
Australia,20210422,0,0,0,0,0,0,0,1
Australia,20210423,0,0,0,0,0,0,0,1
Australia,20210424,0,0,0,0,0,0,0,1
Australia,20210426,0,0,0,0,0,0,0,1
Australia,20210427,0,0,0,0,0,0,0,1
Australia,20210428,0,0,0,0,0,0,0,1
Australia,20210501,0,0,0,0,0,0,0,1
Australia,20210502,0,0,0,0,0,0,0,1
Australia,20210506,0,0,0,0,0,0,0,1
Australia,20210507,0,0,0,0,0,0,0,1
Australia,20210508,0,0,0,0,0,0,0,1
Australia,20210510,0,0,0,0,0,0,0,1
Australia,20210511,0,0,0,0,0,0,0,1
Australia,20210515,0,0,0,0,0,0,0,1
Australia,20210517,0,0,0,0,0,0,0,1
Australia,20210518,0,0,0,0,0,0,0,1
Austria,20200201,0,0,0,0,0,0,0,0
Austria,20200224,0,0,0,0,0,0,0,0
Austria,20200225,0,0,0,0,0,0,0,0
Austria,20200228,0,0,0,0,0,0,0,0
Austria,20200302,0,0,0,0,0,0,0,0
Austria,20200304,0,0,0,0,0,0,0,0
Austria,20200309,0,0,0,0,0,0,0,1
Austria,20200311,0,0,1,0,0,0,0,1
Austria,20200312,0,1,1,0,0,0,0,1
Austria,20200313,0,1,1,0,0,0,0,1
Austria,20200314,0,1,1,0,0,0,0,1
Austria,20200315,0,1,1,0,0,0,0,1
Austria,20200316,1,1,1,1,0,1,0,1
Austria,20200317,1,1,1,1,0,1,0,1
Austria,20200318,1,1,1,1,0,1,0,1
Austria,20200319,1,1,1,1,0,1,0,1
Austria,20200323,1,1,1,1,0,1,0,1
Austria,20200330,1,1,1,1,0,1,0,1
Austria,20200331,1,1,1,1,0,1,0,1
Austria,20200401,1,1,1,1,0,1,0,1
Austria,20200402,1,1,1,1,0,1,0,1
Austria,20200403,1,1,1,1,0,1,0,1
Austria,20200406,1,1,1,1,0,1,0,1
Austria,20200407,1,1,1,1,0,1,0,1
Austria,20200408,1,1,1,1,0,1,0,1
Austria,20200413,1,1,1,1,0,1,0,1
Austria,20200414,1,1,1,1,0,1,0,1
Austria,20200417,1,1,1,1,0,1,0,1
Austria,20200418,1,1,1,1,0,1,0,1
Austria,20200420,1,1,1,1,0,1,0,1
Austria,20200421,1,1,1,1,0,1,0,1
Austria,20200422,1,1,1,1,0,1,0,1
Austria,20200423,1,1,1,1,0,1,1,1
Austria,20200424,1,1,1,1,0,1,1,1
Austria,20200425,1,1,1,1,0,1,1,1
Austria,20200426,1,1,1,1,0,1,1,1
Austria,20200501,1,1,1,1,0,0,1,1
Austria,20200502,1,1,1,1,0,0,1,1
Austria,20200504,1,1,1,1,0,0,1,1
Austria,20200505,1,1,1,1,0,0,1,1
Austria,20200506,1,1,1,1,0,0,1,1
Austria,20200508,1,1,1,1,0,0,1,1
Austria,20200511,1,1,1,1,0,0,1,1
Austria,20200514,1,1,1,1,0,0,1,1
Austria,20200516,1,1,1,1,0,0,1,1
Austria,20200518,1,1,1,1,0,0,1,1
Austria,20200519,1,1,1,1,0,0,1,1
Austria,20200522,1,1,1,1,0,0,1,1
Austria,20200524,1,1,1,1,0,0,1,1
Austria,20200526,1,1,1,1,0,0,1,1
Austria,20200528,1,1,1,1,0,0,1,1
Austria,20200529,1,1,1,1,0,0,0,1
Austria,20200530,1,1,1,1,0,0,0,1
Austria,20200603,1,1,1,1,0,0,0,1
Austria,20200604,1,1,1,1,0,0,0,1
Austria,20200614,1,1,1,1,0,0,0,1
Austria,20200615,1,1,1,1,0,0,0,1
Austria,20200616,1,1,1,1,0,0,0,1
Austria,20200622,1,1,1,1,0,0,0,1
Austria,20200701,1,1,1,1,0,0,0,1
Austria,20200708,1,1,1,1,0,0,0,1
Austria,20200709,1,1,1,1,0,0,0,1
Austria,20200710,1,1,1,1,0,0,0,1
Austria,20200721,1,1,1,1,0,0,0,1
Austria,20200722,1,1,1,1,0,0,0,1
Austria,20200801,1,1,1,1,0,0,0,1
Austria,20200817,1,1,1,1,0,0,0,1
Austria,20200818,1,1,1,1,0,0,0,1
Austria,20200904,1,1,1,1,0,0,0,1
Austria,20200906,0,1,1,1,0,0,0,1
Austria,20200907,0,1,1,1,0,0,0,1
Austria,20200914,0,1,1,1,0,0,0,1
Austria,20200917,0,0,1,1,0,0,0,1
Austria,20200924,0,0,1,1,0,0,0,1
Austria,20200929,0,0,1,1,0,1,0,1
Austria,20201009,0,0,1,1,0,1,0,1
Austria,20201013,0,0,0,0,0,1,0,1
Austria,20201014,0,0,0,0,0,1,0,1
Austria,20201015,0,0,0,0,0,1,0,1
Austria,20201016,0,0,0,0,0,1,0,1
Austria,20201017,0,0,0,0,0,0,0,1
Austria,20201019,0,0,0,0,0,0,0,1
Austria,20201020,0,0,0,0,0,0,0,1
Austria,20201022,0,0,0,0,0,0,0,1
Austria,20201023,0,0,0,1,0,0,0,1
Austria,20201024,0,0,0,1,0,0,0,1
Austria,20201025,0,0,0,1,0,0,0,1
Austria,20201027,1,0,1,1,0,0,0,1
Austria,20201102,1,1,1,1,0,1,1,1
Austria,20201103,1,1,1,1,0,1,1,1
Austria,20201117,1,1,1,1,0,1,1,1
Austria,20201124,1,1,1,1,0,1,1,1
Austria,20201207,1,1,1,1,0,1,1,1
Austria,20201215,1,1,1,1,0,1,1,1
Austria,20201216,1,1,1,1,0,1,1,1
Austria,20201217,1,1,1,1,0,1,1,1
Austria,20201219,1,1,1,1,0,1,1,1
Austria,20201223,1,1,1,1,0,1,1,1
Austria,20201226,1,1,1,1,0,1,1,1
Austria,20201227,1,1,1,1,0,1,1,1
Austria,20210108,1,1,1,1,0,1,1,1
Austria,20210110,1,1,1,1,0,1,1,1
Austria,20210115,1,1,1,1,0,1,1,1
Austria,20210118,1,1,1,1,0,1,1,1
Austria,20210119,1,1,1,1,0,1,1,1
Austria,20210121,1,1,1,1,0,1,1,1
Austria,20210123,1,1,1,1,0,1,1,1
Austria,20210125,1,1,1,1,0,1,1,1
Austria,20210206,1,1,1,1,0,1,1,1
Austria,20210208,0,1,1,1,0,1,0,1
Austria,20210211,0,1,1,1,0,1,0,1
Austria,20210212,0,1,1,1,0,1,0,1
Austria,20210215,0,1,1,1,0,1,0,1
Austria,20210225,0,1,1,1,0,1,0,1
Austria,20210226,0,1,1,1,0,1,0,1
Austria,20210228,0,1,1,1,0,1,0,1
Austria,20210301,0,1,1,1,0,1,0,1
Austria,20210302,0,1,1,1,0,1,0,1
Austria,20210303,0,1,1,1,0,1,0,1
Austria,20210304,0,1,1,1,0,1,0,1
Austria,20210305,0,1,1,1,0,1,0,1
Austria,20210307,0,1,1,1,0,1,0,1
Austria,20210308,0,1,1,1,0,1,0,1
Austria,20210309,0,1,1,1,0,1,0,1
Austria,20210310,0,1,1,1,0,1,0,1
Austria,20210315,0,1,0,1,0,1,0,1
Austria,20210316,0,1,0,1,0,1,0,1
Austria,20210318,0,1,0,1,0,1,0,1
Austria,20210321,0,1,0,1,0,1,0,1
Austria,20210322,0,1,0,1,0,1,0,1
Austria,20210326,0,1,0,1,0,1,0,1
Austria,20210327,0,1,0,1,0,1,0,1
Austria,20210328,0,1,0,1,0,1,0,1
Austria,20210329,0,1,0,1,0,1,0,1
Austria,20210330,0,1,0,1,0,1,0,1
Austria,20210331,0,1,0,1,0,1,0,1
Austria,20210401,0,0,0,1,0,1,0,1
Austria,20210404,0,0,0,1,0,1,0,1
Austria,20210406,0,0,0,1,0,1,0,1
Austria,20210410,0,0,0,1,0,1,0,1
Austria,20210412,0,0,0,1,0,1,0,1
Austria,20210414,0,0,0,1,0,1,0,1
Austria,20210415,0,0,0,1,0,1,0,1
Austria,20210418,0,0,0,1,0,1,0,1
Austria,20210419,0,0,0,1,0,1,0,1
Austria,20210420,0,0,0,1,0,1,0,1
Austria,20210421,0,0,0,1,0,1,0,1
Austria,20210422,0,0,0,1,0,1,0,1
Austria,20210425,0,0,0,1,0,1,0,1
Austria,20210426,1,0,0,1,0,1,0,1
Austria,20210427,1,0,0,1,0,1,0,1
Austria,20210428,1,0,0,1,0,1,0,1
Austria,20210429,1,0,0,1,0,1,0,1
Austria,20210430,1,0,0,1,0,1,0,1
Austria,20210502,1,0,0,1,0,1,0,1
Austria,20210503,1,1,0,1,0,1,0,1
Austria,20210505,1,1,0,1,0,1,0,1
Austria,20210506,1,1,0,1,0,1,0,1
Austria,20210507,1,1,0,1,0,1,0,1
Austria,20210508,1,1,0,1,0,1,0,1
Austria,20210510,1,1,0,1,0,1,0,1
Austria,20210511,0,1,0,1,0,1,0,1
Austria,20210512,0,1,0,1,0,1,0,1
Austria,20210515,0,1,0,1,0,1,0,1
Austria,20210516,0,1,0,1,0,0,0,1
Austria,20210517,0,1,0,1,0,0,0,1
Austria,20210518,0,1,0,1,0,0,0,1
Azerbaijan,20200130,0,0,0,0,0,0,0,1
Azerbaijan,20200227,0,0,0,0,0,0,0,1
Azerbaijan,20200228,0,0,0,0,0,0,0,1
Azerbaijan,20200229,0,0,0,0,0,0,0,1
Azerbaijan,20200303,1,0,0,0,0,0,0,1
Azerbaijan,20200306,1,0,0,0,0,0,0,1
Azerbaijan,20200307,1,0,0,0,0,0,0,1
Azerbaijan,20200310,1,0,1,0,0,0,0,1
Azerbaijan,20200311,1,0,1,0,0,0,0,1
Azerbaijan,20200314,1,0,1,1,0,0,0,1
Azerbaijan,20200318,1,0,1,1,0,0,0,1
Azerbaijan,20200319,1,0,1,1,0,0,0,1
Azerbaijan,20200320,1,0,1,1,0,0,0,1
Azerbaijan,20200321,1,0,1,1,0,0,0,1
Azerbaijan,20200322,1,0,1,1,0,0,0,1
Azerbaijan,20200323,1,1,1,1,0,0,0,1
Azerbaijan,20200324,1,1,1,1,0,0,0,1
Azerbaijan,20200325,1,1,1,1,0,0,0,1
Azerbaijan,20200331,1,1,1,1,0,1,1,1
Azerbaijan,20200405,1,1,1,1,0,1,1,1
Azerbaijan,20200406,1,1,1,1,0,1,1,1
Azerbaijan,20200408,1,1,1,1,0,1,1,1
Azerbaijan,20200416,1,1,1,1,0,1,1,1
Azerbaijan,20200418,1,1,1,1,0,1,1,1
Azerbaijan,20200423,1,1,1,1,0,1,1,1
Azerbaijan,20200427,1,1,1,1,0,1,1,1
Azerbaijan,20200428,1,1,1,1,0,1,1,1
Azerbaijan,20200429,1,1,1,1,0,1,1,1
Azerbaijan,20200505,1,1,1,1,0,1,1,1
Azerbaijan,20200509,1,1,1,1,0,1,1,1
Azerbaijan,20200517,0,1,1,1,0,1,1,1
Azerbaijan,20200518,0,1,1,1,0,1,1,1
Azerbaijan,20200522,0,1,1,1,0,1,1,1
Azerbaijan,20200603,0,1,1,1,0,1,1,1
Azerbaijan,20200606,1,1,1,1,0,1,1,1
Azerbaijan,20200608,1,1,1,1,0,1,1,1
Azerbaijan,20200609,1,1,1,1,0,1,1,1
Azerbaijan,20200614,1,1,1,1,0,0,1,1
Azerbaijan,20200617,1,1,1,1,0,1,1,1
Azerbaijan,20200621,1,1,1,1,0,1,1,1
Azerbaijan,20200706,1,1,1,1,0,1,1,1
Azerbaijan,20200720,1,1,1,1,0,1,1,1
Azerbaijan,20200728,1,1,1,1,0,1,1,1
Azerbaijan,20200805,1,1,1,1,0,1,1,1
Azerbaijan,20200809,1,1,1,1,0,1,1,1
Azerbaijan,20200810,1,1,1,1,0,0,0,1
Azerbaijan,20200813,1,1,1,1,0,0,0,1
Azerbaijan,20200818,1,1,1,1,0,0,0,1
Azerbaijan,20200824,1,1,1,1,0,0,0,1
Azerbaijan,20200826,1,1,1,1,0,0,0,1
Azerbaijan,20200828,1,1,1,1,0,0,0,1
Azerbaijan,20200829,1,1,1,1,0,0,0,1
Azerbaijan,20200901,1,1,1,1,0,0,0,1
Azerbaijan,20200906,1,1,1,1,0,0,0,1
Azerbaijan,20200908,1,1,1,1,0,0,0,1
Azerbaijan,20200915,1,1,1,1,0,0,0,1
Azerbaijan,20200918,1,0,0,1,0,0,0,1
Azerbaijan,20200929,1,0,0,0,0,0,0,1
Azerbaijan,20201001,1,0,0,0,0,0,0,1
Azerbaijan,20201008,1,0,0,0,0,0,0,1
Azerbaijan,20201015,1,0,0,0,0,0,0,1
Azerbaijan,20201016,1,0,0,0,0,0,0,1
Azerbaijan,20201017,1,0,0,0,0,0,0,1
Azerbaijan,20201019,1,0,0,0,0,0,0,1
Azerbaijan,20201023,1,0,0,0,0,0,0,1
Azerbaijan,20201028,1,0,0,0,0,0,0,1
Azerbaijan,20201031,1,0,0,0,0,0,0,1
Azerbaijan,20201102,1,0,0,0,0,0,0,1
Azerbaijan,20201107,1,0,0,0,0,0,0,1
Azerbaijan,20201111,1,0,0,0,0,0,0,1
Azerbaijan,20201119,1,0,0,0,0,0,0,1
Azerbaijan,20201122,1,0,0,0,0,0,0,1
Azerbaijan,20201129,1,0,0,0,0,0,0,1
Azerbaijan,20201205,1,0,0,0,0,0,0,1
Azerbaijan,20201206,1,0,0,0,0,0,0,1
Azerbaijan,20201207,1,0,0,0,0,0,0,1
Azerbaijan,20201208,1,1,0,0,0,0,0,1
Azerbaijan,20201211,1,0,0,0,0,0,0,1
Azerbaijan,20201214,1,0,0,0,0,0,0,1
Azerbaijan,20201215,1,0,0,0,0,0,0,1
Azerbaijan,20201220,1,0,1,1,0,0,0,1
Azerbaijan,20201229,1,0,1,1,0,0,0,1
Azerbaijan,20210101,1,0,1,1,0,0,0,1
Azerbaijan,20210102,1,0,1,1,0,0,0,1
Azerbaijan,20210105,1,0,1,1,0,0,0,1
Azerbaijan,20210107,1,0,1,1,0,0,0,1
Azerbaijan,20210109,1,0,1,1,0,0,0,1
Azerbaijan,20210110,1,0,1,1,0,0,0,1
Azerbaijan,20210111,1,0,1,1,0,0,0,1
Azerbaijan,20210116,1,0,1,1,0,0,0,1
Azerbaijan,20210118,1,0,1,1,0,0,0,1
Azerbaijan,20210119,1,1,1,1,0,0,0,1
Azerbaijan,20210123,1,1,1,1,0,0,0,1
Azerbaijan,20210125,1,1,1,1,0,0,0,1
Azerbaijan,20210201,1,1,1,1,0,0,0,1
Azerbaijan,20210204,1,1,1,1,0,1,0,1
Azerbaijan,20210208,1,1,1,1,0,1,0,1
Azerbaijan,20210223,1,1,1,1,0,1,0,1
Azerbaijan,20210306,1,1,1,1,0,1,0,1
Azerbaijan,20210308,1,1,1,1,0,1,0,1
Azerbaijan,20210315,1,1,1,1,0,1,0,1
Azerbaijan,20210320,1,1,1,1,0,1,0,1
Azerbaijan,20210327,1,1,1,1,0,1,0,1
Azerbaijan,20210330,1,1,1,1,0,1,0,1
Azerbaijan,20210401,1,1,1,1,0,1,0,1
Azerbaijan,20210402,1,1,1,1,0,1,0,1
Azerbaijan,20210403,1,1,1,1,0,1,0,1
Azerbaijan,20210405,0,1,1,1,0,1,0,1
Azerbaijan,20210406,0,1,1,1,0,1,0,1
Azerbaijan,20210419,0,1,1,1,0,1,0,1
Azerbaijan,20210426,0,1,1,1,0,1,0,1
Azerbaijan,20210501,0,1,1,1,0,1,0,1
Azerbaijan,20210503,0,1,1,1,0,1,0,1
Azerbaijan,20210504,0,1,1,1,0,1,0,1
Azerbaijan,20210507,0,1,1,1,0,1,0,1
Azerbaijan,20210510,0,1,1,1,0,1,0,1
Azerbaijan,20210517,0,1,1,1,0,1,1,1
Bahamas,20200122,0,0,0,0,0,0,0,0
Bahamas,20200227,0,0,0,0,0,0,0,0
Bahamas,20200304,0,0,0,0,0,0,0,0
Bahamas,20200314,0,0,0,0,0,0,0,0
Bahamas,20200316,1,0,0,0,0,0,0,0
Bahamas,20200317,1,0,0,0,0,0,0,0
Bahamas,20200318,1,0,0,0,0,0,0,0
Bahamas,20200319,1,0,0,0,0,0,0,0
Bahamas,20200320,1,1,1,1,0,1,0,0
Bahamas,20200322,1,1,1,1,0,1,0,0
Bahamas,20200323,1,1,1,1,0,1,0,0
Bahamas,20200324,1,1,1,1,0,1,1,1
Bahamas,20200326,1,1,1,1,0,1,1,1
Bahamas,20200330,1,1,1,1,0,1,1,1
Bahamas,20200401,1,1,1,1,0,1,1,1
Bahamas,20200406,1,1,1,1,0,1,1,1
Bahamas,20200408,1,1,1,1,0,1,1,1
Bahamas,20200410,1,1,1,1,0,1,1,1
Bahamas,20200415,1,1,1,1,0,1,1,1
Bahamas,20200417,1,1,1,1,0,1,1,1
Bahamas,20200427,1,1,1,1,0,1,1,1
Bahamas,20200508,1,1,1,1,0,1,1,1
Bahamas,20200515,1,1,1,1,0,1,1,1
Bahamas,20200519,1,1,1,1,0,1,1,1
Bahamas,20200522,1,1,1,1,0,1,1,1
Bahamas,20200527,1,1,1,1,0,1,1,1
Bahamas,20200528,1,1,1,1,0,1,1,1
Bahamas,20200601,1,1,1,1,0,1,0,1
Bahamas,20200608,1,0,1,1,0,1,0,1
Bahamas,20200622,1,1,1,1,0,1,0,1
Bahamas,20200630,1,1,1,1,0,1,0,1
Bahamas,20200701,1,1,1,1,0,1,0,1
Bahamas,20200707,1,1,1,1,0,1,0,1
Bahamas,20200720,1,1,1,1,0,1,0,1
Bahamas,20200721,1,1,1,1,0,1,0,1
Bahamas,20200722,1,1,1,1,0,1,0,1
Bahamas,20200723,1,0,0,0,0,1,0,1
Bahamas,20200724,1,1,1,1,0,1,0,1
Bahamas,20200727,1,1,1,1,0,1,0,1
Bahamas,20200728,1,0,0,0,0,1,1,1
Bahamas,20200804,1,1,1,1,0,1,1,1
Bahamas,20200807,1,0,0,0,0,1,1,1
Bahamas,20200810,1,0,0,0,0,0,1,1
Bahamas,20200825,1,0,0,0,0,0,1,1
Bahamas,20200830,1,0,0,0,0,0,1,1
Bahamas,20200907,1,0,0,0,0,0,1,1
Bahamas,20200909,1,0,0,0,0,0,1,1
Bahamas,20200910,1,0,0,0,0,0,1,1
Bahamas,20200925,1,0,0,0,0,0,1,1
Bahamas,20201001,1,0,0,0,0,0,1,1
Bahamas,20201005,0,0,0,0,0,0,1,1
Bahamas,20201009,0,0,0,0,0,0,1,1
Bahamas,20201030,0,0,0,0,0,0,1,1
Bahamas,20201101,0,0,0,0,0,0,1,1
Bahamas,20201110,0,0,0,0,0,0,1,1
Bahamas,20201112,0,0,0,0,0,0,1,1
Bahamas,20201124,0,0,0,0,0,0,1,1
Bahamas,20201208,0,0,0,0,0,0,1,1
Bahamas,20201210,0,0,0,0,0,0,1,1
Bahamas,20201218,0,0,0,0,0,0,1,1
Bahamas,20201221,0,0,0,0,0,0,1,1
Bahamas,20201231,0,0,0,0,0,0,1,1
Bahamas,20210109,0,0,0,0,0,0,1,1
Bahamas,20210111,0,0,0,0,0,0,1,1
Bahamas,20210112,0,0,0,0,0,0,1,1
Bahamas,20210118,0,0,0,0,0,0,1,1
Bahamas,20210119,0,0,0,0,0,0,1,1
Bahamas,20210126,0,0,0,0,0,0,1,1
Bahamas,20210209,0,0,0,0,0,0,1,1
Bahamas,20210224,0,0,0,0,0,0,1,1
Bahamas,20210302,0,0,0,0,0,0,1,1
Bahamas,20210309,0,0,0,0,0,0,1,1
Bahamas,20210316,0,0,0,0,0,0,1,1
Bahamas,20210317,0,0,0,0,0,0,1,1
Bahamas,20210323,0,0,0,0,0,0,0,1
Bahamas,20210407,0,0,0,0,0,0,0,1
Bahamas,20210411,0,0,0,0,0,0,0,1
Bahamas,20210414,0,0,0,0,0,0,1,1
Bahamas,20210420,0,0,0,0,0,0,1,1
Bahamas,20210423,0,0,0,0,0,0,1,1
Bahamas,20210427,0,0,0,0,0,0,1,1
Bahamas,20210429,0,0,0,0,0,0,1,1
Bahamas,20210501,0,0,0,0,0,0,1,1
Bahamas,20210504,0,0,0,0,0,0,1,1
Bahamas,20210510,0,0,0,0,0,0,1,1
Bahamas,20210512,0,0,0,0,0,0,1,1
Bahamas,20210515,0,0,0,0,0,0,1,1
Bahamas,20210517,0,0,0,0,0,0,1,1
Bahamas,20210518,0,0,0,0,0,0,1,1
Bahrain,20200122,0,0,0,0,0,0,0,0
Bahrain,20200127,0,0,0,0,0,0,0,1
Bahrain,20200201,0,0,0,0,0,0,0,1
Bahrain,20200209,0,0,0,0,0,0,0,1
Bahrain,20200212,0,0,0,0,0,0,0,1
Bahrain,20200219,0,0,0,0,0,0,0,1
Bahrain,20200223,0,0,0,0,0,0,0,1
Bahrain,20200224,0,0,0,0,0,0,0,1
Bahrain,20200225,0,0,0,0,0,0,0,1
Bahrain,20200226,1,0,0,0,0,0,0,1
Bahrain,20200301,1,0,0,0,0,0,0,1
Bahrain,20200302,1,0,0,0,0,0,0,1
Bahrain,20200303,1,0,0,0,0,0,0,1
Bahrain,20200305,1,0,0,0,0,0,0,1
Bahrain,20200307,1,0,0,0,0,0,0,1
Bahrain,20200315,1,0,0,0,0,0,0,1
Bahrain,20200317,1,0,0,0,0,0,0,1
Bahrain,20200318,1,1,1,1,0,1,1,1
Bahrain,20200319,1,1,1,1,0,1,1,1
Bahrain,20200320,1,1,1,1,0,1,1,1
Bahrain,20200322,1,1,1,1,0,1,1,1
Bahrain,20200325,1,1,1,1,0,1,1,1
Bahrain,20200326,1,1,1,1,0,1,1,1
Bahrain,20200328,1,1,1,1,0,1,1,1
Bahrain,20200329,1,1,1,1,0,1,1,1
Bahrain,20200331,1,1,1,1,0,1,1,1
Bahrain,20200401,1,1,1,1,0,1,1,1
Bahrain,20200404,1,1,1,1,0,1,1,1
Bahrain,20200408,1,1,1,1,0,1,1,1
Bahrain,20200409,1,1,1,1,0,1,1,1
Bahrain,20200413,1,1,1,1,0,1,1,1
Bahrain,20200418,1,1,1,1,0,1,1,1
Bahrain,20200421,1,1,1,1,0,1,1,1
Bahrain,20200507,1,1,1,1,0,1,1,1
Bahrain,20200522,1,1,1,1,0,1,1,1
Bahrain,20200603,1,1,1,1,0,1,1,1
Bahrain,20200616,1,1,1,1,0,1,1,1
Bahrain,20200617,1,1,1,1,0,1,1,1
Bahrain,20200624,1,1,1,1,0,1,1,1
Bahrain,20200629,1,1,1,1,0,1,1,1
Bahrain,20200707,1,1,1,1,0,1,1,1
Bahrain,20200714,1,1,1,1,0,1,1,1
Bahrain,20200716,1,1,1,1,0,1,1,1
Bahrain,20200730,1,1,1,1,0,1,1,1
Bahrain,20200803,1,1,1,1,0,1,1,1
Bahrain,20200813,1,1,1,1,0,1,1,1
Bahrain,20200817,1,1,1,1,0,1,1,1
Bahrain,20200820,1,1,1,1,0,1,1,1
Bahrain,20200823,1,1,1,1,0,0,0,1
Bahrain,20200828,1,1,1,1,0,0,0,1
Bahrain,20200903,1,1,1,1,0,0,0,1
Bahrain,20200904,1,1,1,1,0,0,0,1
Bahrain,20200907,1,1,1,1,0,0,0,1
Bahrain,20200908,1,1,1,1,0,0,0,1
Bahrain,20200915,1,1,1,1,0,0,0,1
Bahrain,20200916,1,1,1,1,0,0,0,1
Bahrain,20200917,1,1,1,1,0,1,0,1
Bahrain,20200920,1,1,1,1,0,1,0,1
Bahrain,20200925,1,1,1,1,0,1,0,1
Bahrain,20200927,1,1,1,1,0,1,0,1
Bahrain,20200928,1,1,1,1,0,1,0,1
Bahrain,20200929,1,1,1,1,0,1,0,1
Bahrain,20201001,1,1,1,1,0,1,0,1
Bahrain,20201003,1,1,1,1,0,1,0,1
Bahrain,20201008,1,1,1,1,0,1,0,1
Bahrain,20201009,1,1,1,1,0,1,0,1
Bahrain,20201023,1,1,1,1,0,1,0,1
Bahrain,20201030,1,1,1,1,0,1,0,1
Bahrain,20201103,1,1,1,1,0,1,0,1
Bahrain,20201106,1,1,1,1,0,1,0,1
Bahrain,20201116,1,1,1,1,0,1,0,1
Bahrain,20201124,1,1,1,1,0,1,0,1
Bahrain,20201208,1,1,1,1,0,1,0,1
Bahrain,20201213,1,1,1,1,0,1,0,1
Bahrain,20201214,1,1,1,1,0,1,0,1
Bahrain,20201225,1,1,1,1,0,1,0,1
Bahrain,20210105,1,1,1,1,0,1,0,1
Bahrain,20210126,1,1,1,1,0,1,0,1
Bahrain,20210131,1,1,1,1,0,1,0,1
Bahrain,20210211,1,1,1,1,0,1,0,1
Bahrain,20210216,1,1,1,1,0,1,0,1
Bahrain,20210223,1,1,1,1,0,1,1,1
Bahrain,20210310,1,1,1,1,0,1,1,1
Bahrain,20210315,1,1,1,1,0,1,1,1
Bahrain,20210323,1,1,1,1,0,1,1,1
Bahrain,20210407,1,1,1,1,0,1,1,1
Bahrain,20210424,1,1,1,1,0,1,1,1
Bahrain,20210504,1,1,1,1,0,1,1,1
Bahrain,20210511,1,1,1,1,0,1,1,1
Bahrain,20210518,1,1,1,1,0,1,1,1
Bangladesh,20200101,0,0,0,0,0,0,0,0
Bangladesh,20200121,0,0,0,0,0,0,0,0
Bangladesh,20200122,0,0,0,0,0,0,0,1
Bangladesh,20200124,0,0,0,0,0,0,0,1
Bangladesh,20200128,0,0,0,0,0,0,0,1
Bangladesh,20200301,0,0,0,0,0,0,0,1
Bangladesh,20200308,0,0,0,0,0,0,0,1
Bangladesh,20200316,1,0,1,0,0,0,0,1
Bangladesh,20200318,1,0,1,0,0,0,0,1
Bangladesh,20200319,1,0,1,1,0,0,0,1
Bangladesh,20200321,1,0,1,1,0,0,0,1
Bangladesh,20200322,1,0,1,1,0,0,0,1
Bangladesh,20200325,1,0,1,1,0,1,1,1
Bangladesh,20200326,1,1,1,1,0,1,1,1
Bangladesh,20200327,1,1,1,1,0,1,1,1
Bangladesh,20200331,1,1,1,1,0,1,1,1
Bangladesh,20200403,1,1,1,1,0,1,1,1
Bangladesh,20200404,1,1,1,1,0,1,1,1
Bangladesh,20200405,1,1,1,1,0,1,1,1
Bangladesh,20200406,1,1,1,1,0,1,1,1
Bangladesh,20200407,1,1,1,1,0,1,1,1
Bangladesh,20200408,1,1,1,1,0,1,1,1
Bangladesh,20200410,1,1,1,1,0,1,1,1
Bangladesh,20200411,1,1,1,1,0,1,1,1
Bangladesh,20200413,1,1,1,1,0,1,1,1
Bangladesh,20200415,1,1,1,1,0,1,1,1
Bangladesh,20200420,1,1,1,1,0,1,1,1
Bangladesh,20200501,1,1,1,1,0,1,1,1
Bangladesh,20200503,1,1,1,1,0,1,1,1
Bangladesh,20200507,1,1,1,1,0,1,1,1
Bangladesh,20200510,1,1,1,1,0,1,1,1
Bangladesh,20200514,1,1,1,1,0,1,1,1
Bangladesh,20200517,1,1,1,1,0,1,1,1
Bangladesh,20200530,1,1,1,1,0,1,1,1
Bangladesh,20200531,1,1,1,1,0,1,0,1
Bangladesh,20200611,1,1,1,1,0,1,0,1
Bangladesh,20200616,1,1,1,0,0,0,0,1
Bangladesh,20200618,1,1,1,0,0,0,0,1
Bangladesh,20200627,1,1,1,0,0,0,0,1
Bangladesh,20200710,1,1,1,0,0,0,0,1
Bangladesh,20200712,1,1,1,0,0,0,0,1
Bangladesh,20200716,1,0,1,0,0,0,0,1
Bangladesh,20200724,1,0,1,0,0,0,0,1
Bangladesh,20200804,1,0,1,0,0,0,0,1
Bangladesh,20200823,1,0,1,0,0,0,0,1
Bangladesh,20201021,1,0,1,0,0,0,0,1
